rgb_ts,depth_ts,rgb_fx,rgb_fy,rgb_cx,rgb_cy,rgb_width,rgb_height,depth_fx,depth_fy,depth_cx,depth_cy,depth_width,depth_height,near,far,rgb_pos_x,rgb_pos_y,rgb_pos_z,rgb_rot_x,rgb_rot_y,rgb_rot_z,rgb_rot_w,depth_pos_x,depth_pos_y,depth_pos_z,depth_rot_x,depth_rot_y,depth_rot_z,depth_rot_w
1776821052145,1776821052186,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.166559544749126,1.940223876054697,4.227095027063351,0.316981520053833,-0.4358805652886885,-0.1038683393474576,-0.8359080193592932,4.11951208114624,1.90399479866028,4.19674158096313,0.398281186819077,-0.418677628040314,-0.141738250851631,-0.803735852241516
1776821052492,1776821052533,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.135359230126678,1.9302263895176996,4.240454771518082,0.2844267542410333,-0.2906931822921688,-0.08187951001426687,-0.9098871584326192,4.10164642333984,1.89818203449249,4.19339990615845,0.373930543661118,-0.281996816396713,-0.107321575284004,-0.877003967761993
1776821052826,1776821052867,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.13426441053028,1.911833460184596,4.258414353692709,0.2032018966603276,-0.22084809499435434,-0.04098491930162966,-0.9530243147584689,4.10592842102051,1.89093101024628,4.20165491104126,0.298396527767181,-0.212833434343338,-0.0595033541321754,-0.928504586219788
1776821053173,1776821053214,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.165493374990743,1.8814201971544169,4.280758804834357,0.07774787165640924,-0.26356410140991654,0.01620351806891625,-0.9613670885270996,4.13251256942749,1.87765085697174,4.22450304031372,0.167345866560936,-0.263765037059784,-0.00327889434993267,-0.949954032897949
1776821053520,1776821053561,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.206704203612274,1.8449890112290708,4.302492023563231,-0.044467244282032935,-0.3331400525640673,0.0561726096154817,-0.9401515875073334,4.16621208190918,1.8590589761734,4.25175142288208,0.048150684684515,-0.33477395772934,0.028607401996851,-0.940632522106171
1776821053881,1776821053908,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.252242079012333,1.812492228236701,4.32221898646647,-0.1389068852778928,-0.3721616819276722,0.0877215806646664,-0.9135127169409591,4.21044254302979,1.83930826187134,4.27837133407593,-0.0484513379633427,-0.377281546592712,0.0564581677317619,-0.923105478286743
1776821054214,1776821054255,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.27995994909417,1.7922292775654483,4.342389347148517,-0.19315470029734585,-0.31204829058409617,0.0818004995678609,-0.9266206367047058,4.2453727722168,1.8247766494751,4.29614067077637,-0.1014394313097,-0.316925466060638,0.0564777106046677,-0.941317558288574
1776821054562,1776821054603,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.275576683278153,1.7829384815769063,4.384913384036225,-0.21475297119010328,-0.1456752690846183,0.049023979122846284,-0.9644980698856319,4.25937557220459,1.81693756580353,4.32816505432129,-0.120119772851467,-0.15689717233181,0.0414857380092144,-0.97940468788147
1776821054909,1776821054936,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.233373414601034,1.7846588137830794,4.463768237460958,-0.1933277947441514,0.002705104095908154,0.011123832750184321,-0.9810674322064409,4.23752975463867,1.81507134437561,4.39688396453857,-0.1023925319314,-0.00301171094179153,0.0175975672900677,-0.994583785533905
1776821055228,1776821055269,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.1565019301902275,1.8054986799690833,4.5832170766753215,-0.15200864565797392,0.06792970147488883,0.005451649659378535,-0.9860269807762627,4.16889095306396,1.83049011230469,4.51714992523193,-0.0585224330425262,0.0650786310434341,0.0164303407073021,-0.996027171611786
